SIRUTA;NIV;SIRSUP;TIP;DENLOC;ULT;MED;JUD;PREFIX;REGIUNE;CODP;FSJ;FS2;FS3;FSL;FICTIV
34100;3;34075;23;DUMBRAVA;1;3;6;0;6;427202;6;41822;3004400;3181;0
34119;3;34075;23;FELEAC;1;3;6;0;6;427203;6;41822;3004684;3182;0
34128;3;34075;23;MALIN;1;3;6;0;6;427204;6;41822;3007066;3183;0
34137;3;34075;23;RUSU DE SUS;1;3;6;0;6;427206;6;41822;3010237;3184;0
34146;3;34075;23;VITA;1;3;6;0;6;427207;6;41822;3013449;3185;0
34155;2;65;3;PARVA;0;3;6;0;6;0;6;42134;;3186;0
34164;3;34155;22;PARVA;1;3;6;0;6;427210;6;42134;1008612;3187;0
34173;2;65;3;PETRU RARES;0;3;6;0;6;0;6;42177;;3188;0
34182;3;34173;22;RETEAG;1;3;6;0;6;427220;6;42177;1009974;3189;0
34191;3;34173;23;BATA;1;3;6;0;6;427216;6;42177;3000857;3190;0
179720;2;65;3;POIANA ILVEI;;3;6;0;6;0;6;42234;;3191;0
33756;3;179720;22;POIANA ILVEI;1;3;6;0;6;427147;6;42234;1009225;3192;0
34235;2;65;3;PRUNDU BARGAULUI;0;3;6;0;6;0;6;42295;;3193;0
34244;3;34235;22;PRUNDU BARGAULUI;1;3;6;0;6;427230;6;42295;1009587;3194;0
34253;3;34235;23;SUSENII BARGAULUI;1;3;6;0;6;427231;6;42295;3011740;3195;0
34262;2;65;3;REBRA;0;3;6;0;6;0;6;42366;;3196;0
34271;3;34262;22;REBRA;1;3;6;0;6;427235;6;42366;1009902;3197;0
34280;2;65;3;REBRISOARA;0;3;6;0;6;0;6;42368;;3198;0
34299;3;34280;22;REBRISOARA;1;3;6;0;6;427240;6;42368;1009904;3199;0
34306;3;34280;23;GERSA I;1;3;6;0;6;427241;6;42368;3005156;3200;0
34315;3;34280;23;GERSA II;1;3;6;0;6;427242;6;42368;3005157;3201;0
34324;3;34280;23;PODEREI;1;3;6;0;6;427243;6;42368;3009095;3202;0
34333;2;65;3;RODNA;0;3;6;0;6;0;6;42393;;3203;0
34342;3;34333;22;RODNA;1;3;6;0;6;427245;6;42393;1010009;3204;0
34351;3;34333;23;VALEA VINULUI;1;3;6;0;6;427246;6;42393;3013100;3205;0
34360;2;65;3;ROMULI;0;3;6;0;6;0;6;42404;;3206;0
34379;3;34360;22;ROMULI;1;3;6;0;6;427250;6;42404;1010058;3207;0
34388;3;34360;23;DEALU STEFANITEI;1;3;6;0;6;427251;6;42404;3003965;3208;0
179944;2;65;3;RUNCU SALVEI;;3;6;0;6;0;6;42429;;3209;0
34413;3;179944;22;RUNCU SALVEI;1;3;6;0;6;427256;6;42429;1010190;3210;0
34397;2;65;3;SALVA;0;3;6;0;6;0;6;42478;;3211;0
34404;3;34397;22;SALVA;1;3;6;0;6;427255;6;42478;1010387;3212;0
34422;2;65;3;SILIVASU DE CAMPIE;0;3;6;0;6;0;6;42625;;3249;0
34431;3;34422;22;SILIVASU DE CAMPIE;1;3;6;0;6;427270;6;42625;1011046;3250;0
34440;3;34422;23;DRAGA;1;3;6;0;6;427271;6;42625;3004245;3251;0
34459;3;34422;23;FANATELE SILIVASULUI;1;3;6;0;6;427272;6;42625;3004580;3252;0
34468;3;34422;23;PORUMBENII;1;3;6;0;6;427273;6;42625;3009407;3253;0
34477;2;65;3;SANMIHAIU DE CAMPIE;0;3;6;0;6;0;6;42502;;3213;0
34486;3;34477;22;SANMIHAIU DE CAMPIE;1;3;6;0;6;427260;6;42502;1010461;3214;0
34495;3;34477;23;BRATENI;1;3;6;0;6;427261;6;42502;3001586;3215;0
34501;3;34477;23;LA CURTE;1;3;6;0;6;427262;6;42502;3006434;3216;0
34510;3;34477;23;SALCUTA;1;3;6;0;6;427263;6;42502;3010357;3217;0
34529;3;34477;23;STUPINI;1;3;6;0;6;427264;6;42502;3011630;3218;0
34538;3;34477;23;ZORENI;1;3;6;0;6;427266;6;42502;3013739;3219;0
34547;2;65;3;SPERMEZEU;0;3;6;0;6;0;6;42698;;3262;0
34556;3;34547;22;SPERMEZEU;1;3;6;0;6;427275;6;42698;1011359;3263;0
32866;3;34547;23;DOBRICEL;1;3;6;0;6;427029;6;42698;3004127;3264;0
32875;3;34547;23;DUMBRAVITA;1;3;6;0;6;427031;6;42698;3004444;3265;0
34565;3;34547;23;HALMASAU;1;3;6;0;6;427276;6;42698;3005713;3266;0
34574;3;34547;23;LUNCA BORLESEI;1;3;6;0;6;427277;6;42698;3006826;3267;0
34583;3;34547;23;PALTINEASA;1;3;6;0;6;427278;6;42698;3008513;3268;0
34592;3;34547;23;SITA;1;3;6;0;6;427279;6;42698;3011128;3270;0
34609;3;34547;23;SESURI SPERMEZEU-VALE;1;3;6;0;6;427281;6;42698;3010953;3269;0
34618;2;65;3;SANT;0;3;6;0;6;0;6;42511;;3220;0
34627;3;34618;22;SANT;1;3;6;0;6;427285;6;42511;1010484;3221;0
34636;3;34618;23;VALEA MARE;1;3;6;0;6;427286;6;42511;3012912;3222;0
34645;2;65;3;SIEU;0;3;6;0;6;0;6;42613;;3223;0
34654;3;34645;22;SIEU;1;3;6;0;6;427290;6;42613;1010999;3224;0
34663;3;34645;23;ARDAN;1;3;6;0;6;427291;6;42613;3000278;3225;0
34672;3;34645;23;POSMUS;1;3;6;0;6;427292;6;42613;3009416;3226;0
34681;3;34645;23;SOIMUS;1;3;6;0;6;427293;6;42613;3011282;3227;0
34690;2;65;3;SIEU-MAGHERUS;0;3;6;0;6;0;6;42615;;3228;0
34707;3;34690;22;SIEU-MAGHERUS;1;3;6;0;6;427295;6;42615;1011001;3229;0
34716;3;34690;23;ARCALIA;1;3;6;0;6;427296;6;42615;3000267;3230;0
34725;3;34690;23;CHINTELNIC;1;3;6;0;6;427297;6;42615;3002649;3231;0
34734;3;34690;23;CRAINIMAT;1;3;6;0;6;427298;6;42615;3003509;3232;0
34743;3;34690;23;PODIREI;1;3;6;0;6;427299;6;42615;3009098;3233;0
34752;3;34690;23;SARATEL;1;3;6;0;6;427301;6;42615;3010544;3234;0
34761;3;34690;23;VALEA MAGHERUSULUI;1;3;6;0;6;427302;6;42615;3012895;3235;0
34770;2;65;3;SIEU-ODORHEI;0;3;6;0;6;0;6;42616;;3236;0
34789;3;34770;22;SIEU-ODORHEI;1;3;6;0;6;427305;6;42616;1011002;3237;0
34798;3;34770;23;AGRISU DE JOS;1;3;6;0;6;427306;6;42616;3000071;3238;0
34805;3;34770;23;AGRISU DE SUS;1;3;6;0;6;427307;6;42616;3000072;3239;0
34814;3;34770;23;BRETEA;1;3;6;0;6;427308;6;42616;3001655;3240;0
34823;3;34770;23;COASTA;1;3;6;0;6;427309;6;42616;3002988;3241;0
34832;3;34770;23;CRISTUR-SIEU;1;3;6;0;6;427311;6;42616;3003603;3242;0
34841;3;34770;23;SIRIOARA;1;3;6;0;6;427312;6;42616;3011116;3243;0
34850;2;65;3;SIEUT;0;3;6;0;6;0;6;42617;;3244;0
34869;3;34850;22;SIEUT;1;3;6;0;6;427315;6;42617;1011004;3245;0
34878;3;34850;23;LUNCA;1;3;6;0;6;427316;6;42617;3006801;3246;0
34887;3;34850;23;RUSTIOR;1;3;6;0;6;427317;6;42617;3010234;3247;0
34896;3;34850;23;SEBIS;1;3;6;0;6;427318;6;42617;3010842;3248;0
34903;2;65;3;SINTEREAG;0;3;6;0;6;0;6;42641;;3254;0
34912;3;34903;22;SINTEREAG;1;3;6;0;6;427320;6;42641;1011093;3255;0
34921;3;34903;23;BLAJENII DE JOS;1;3;6;0;6;427321;6;42641;3001140;3256;0
34930;3;34903;23;BLAJENII DE SUS;1;3;6;0;6;427322;6;42641;3001141;3257;0
34949;3;34903;23;CAILA;1;3;6;0;6;427323;6;42641;3002020;3258;0
34958;3;34903;23;COCIU;1;3;6;0;6;427324;6;42641;3003016;3259;0
34967;3;34903;23;SIEU-SFANTU;1;3;6;0;6;427326;6;42641;3011003;3260;0
34976;3;34903;23;SINTEREAG-GARA;1;3;6;0;6;427327;6;42641;3011094;3261;0
34985;2;65;3;TEACA;0;3;6;0;6;0;6;42828;;3282;0
34994;3;34985;22;TEACA;1;3;6;0;6;427345;6;42828;1011968;3283;0
35009;3;34985;23;ARCHIUD;1;3;6;0;6;427346;6;42828;3000276;3284;0
35018;3;34985;23;BUDURLENI;1;3;6;0;6;427347;6;42828;3001821;3285;0
35027;3;34985;23;OCNITA;1;3;6;0;6;427348;6;42828;3008175;3286;0
35036;3;34985;23;PINTICU;1;3;6;0;6;427349;6;42828;3008904;3287;0
35045;3;34985;23;VIILE TECII;1;3;6;0;6;427351;6;42828;3013377;3288;0
35054;2;65;3;TELCIU;0;3;6;0;6;0;6;42832;;3289;0
35063;3;35054;22;TELCIU;1;3;6;0;6;427355;6;42832;1012004;3290;0
33195;3;35054;23;BICHIGIU;1;3;6;0;6;427071;6;42832;3001069;3291;0
35072;3;35054;23;FIAD;1;3;6;0;6;427356;6;42832;3004716;3292;0
35081;3;35054;23;TELCISOR;1;3;6;0;6;427357;6;42832;3012003;3293;0
35090;2;65;3;TIHA BARGAULUI;0;3;6;0;6;0;6;42857;;3294;0
35107;3;35090;22;TIHA BARGAULUI;1;3;6;0;6;427360;6;42857;1012104;3295;0
35116;3;35090;23;CIOSA;1;3;6;0;6;427361;6;42857;3002838;3296;0
35125;3;35090;23;MURESENII BARGAULUI;1;3;6;0;6;427362;6;42857;3007830;3297;0
35134;3;35090;23;PIATRA FANTANELE;1;3;6;0;6;427363;6;42857;3008843;3298;0
35143;3;35090;23;TUREAC;1;3;6;0;6;427364;6;42857;3012397;3299;0
35152;2;65;3;TARLISUA;0;3;6;0;6;0;6;42806;;3271;0
35161;3;35152;22;TARLISUA;1;3;6;0;6;427330;6;42806;1011877;3272;0
35170;3;35152;23;AGRIES;1;3;6;0;6;427331;6;42806;3000065;3273;0
35189;3;35152;23;AGRIESEL;1;3;6;0;6;427332;6;42806;3000066;3274;0
35198;3;35152;23;BORLEASA;1;3;6;0;6;427333;6;42806;3001376;3275;0
35205;3;35152;23;CIREASI;1;3;6;0;6;427334;6;42806;3002843;3276;0
35214;3;35152;23;LUNCA SATEASCA;1;3;6;0;6;427336;6;42806;3006858;3277;0
35223;3;35152;23;MOLISET;1;3;6;0;6;427337;6;42806;3007683;3278;0
35232;3;35152;23;OARZINA;1;3;6;0;6;427338;6;42806;3008125;3279;0
35241;3;35152;23;RACATESU;1;3;6;0;6;427339;6;42806;3009670;3280;0
35250;3;35152;23;SENDROAIA;1;3;6;0;6;427341;6;42806;3010911;3281;0
35269;2;65;3;URIU;0;3;6;0;6;0;6;42963;;3300;0
35278;3;35269;22;URIU;1;3;6;0;6;427365;6;42963;1012563;3301;0
35287;3;35269;23;CRISTESTII CICEULUI;1;3;6;0;6;427366;6;42963;3003592;3302;0
35296;3;35269;23;HASMASU CICEULUI;1;3;6;0;6;427367;6;42963;3005774;3303;0
35303;3;35269;23;ILISUA;1;3;6;0;6;427368;6;42963;3006137;3304;0
35312;2;65;3;URMENIS;0;3;6;0;6;0;6;42964;;3305;0
35321;3;35312;22;URMENIS;1;3;6;0;6;427370;6;42964;1012574;3306;0
35330;3;35312;23;CAMP;1;3;6;0;6;427371;6;42964;3002140;3307;0
35349;3;35312;23;COSERIU;1;3;6;0;6;427372;6;42964;3003335;3308;0
35358;3;35312;23;DELURENI;1;3;6;0;6;427373;6;42964;3004021;3309;0
35367;3;35312;23;FANATE;1;3;6;0;6;427374;6;42964;3004572;3310;0
35376;3;35312;23;PODENII;1;3;6;0;6;427376;6;42964;3009092;3311;0
35385;3;35312;23;SCOABE;1;3;6;0;6;427377;6;42964;3010790;3312;0
35394;3;35312;23;SOPTERIU;1;3;6;0;6;427378;6;42964;3011330;3313;0
35401;3;35312;23;VALEA;1;3;6;0;6;427379;6;42964;3012722;3314;0
35410;3;35312;23;VALEA MARE;1;3;6;0;6;427381;6;42964;3012908;3315;0
35429;2;65;3;ZAGRA;0;3;6;0;6;0;6;43160;;3316;0
35438;3;35429;22;ZAGRA;1;3;6;0;6;427385;6;43160;1013620;3317;0
35447;3;35429;23;ALUNISUL;1;3;6;0;6;427386;6;43160;3000187;3318;0
35456;3;35429;23;PERISOR;1;3;6;0;6;427387;6;43160;3008721;3319;0
35465;3;35429;23;POIENILE ZAGREI;1;3;6;0;6;427388;6;43160;3009300;3320;0
35474;3;35429;23;SUPLAI;1;3;6;0;6;427389;6;43160;3011696;3321;0
74;1;1;40;JUDETUL BOTOSANI;0;0;7;0;1;0;7;;;3322;0
35731;2;74;1;MUNICIPIUL BOTOSANI;0;1;7;0;1;0;7;11677;;3323;0
35740;3;35731;9;BOTOSANI;1;1;7;0;1;0;7;11677;1001463;3324;0
36006;2;74;4;MUNICIPIUL DOROHOI;0;1;7;0;1;0;7;21699;;3325;0
36015;3;36006;9;DOROHOI;1;1;7;0;1;715200;7;21699;1004222;3326;0
36024;3;36006;10;DEALU MARE;1;1;7;0;1;715201;7;21699;2003941;3327;0
36033;3;36006;10;LOTURI ENESCU;1;1;7;0;1;715202;7;21699;2006738;3328;0
36042;3;36006;10;PROGRESUL;1;1;7;0;1;715203;7;21699;2009572;3329;0
36453;2;74;2;ORAS BUCECEA;0;1;7;0;1;0;7;31901;;3330;0
36462;3;36453;17;BUCECEA;1;1;7;0;1;717045;7;31901;1001708;3331;0
36471;3;36453;19;BOHOGHINA;1;1;7;0;1;717046;7;31901;3001286;3333;0
36480;3;36453;18;CALINESTI;1;1;7;0;1;717047;7;31901;2002080;3332;0
35946;2;74;2;ORAS DARABANI;0;1;7;0;1;0;7;31930;;3334;0
35955;3;35946;17;DARABANI;1;1;7;0;1;715100;7;31930;1003868;3335;0
35964;3;35946;19;BAJURA;1;1;7;0;1;715101;7;31930;3000529;3336;0
35973;3;35946;19;ESANCA;1;1;7;0;1;715102;7;31930;3004519;3337;0
35982;3;35946;19;LISMANITA;1;1;7;0;1;715103;7;31930;3006671;3338;0
37280;2;74;2;ORAS FLAMANZI;0;1;7;0;1;0;7;31943;;3339;0
37299;3;37280;17;FLAMANZI;1;1;7;0;1;717155;7;31943;1004780;3340;0
38438;3;37280;19;CHITOVENI;1;1;7;0;1;717156;7;31943;3002714;3343;0
38410;3;37280;18;NICOLAE BALCESCU;1;1;7;0;1;717157;7;31943;2008018;3341;0
37315;3;37280;18;POIANA;1;1;7;0;1;717158;7;31943;2009181;3342;0
38447;3;37280;19;PRISACANI;1;1;7;0;1;717159;7;31943;3009542;3344;0
36060;2;74;2;ORAS SAVENI;0;1;7;0;1;0;7;32026;;3345;0
36079;3;36060;17;SAVENI;1;1;7;0;1;715300;7;32026;1010723;3346;0
36088;3;36060;19;BODEASA;1;1;7;0;1;715301;7;32026;3001216;3347;0
36097;3;36060;19;BOZIENI;1;1;7;0;1;715302;7;32026;3001483;3348;0
36104;3;36060;19;CHISCARENI;1;1;7;0;1;715303;7;32026;3002693;3349;0
36113;3;36060;19;PETRICANI;1;1;7;0;1;715304;7;32026;3008800;3350;0
36122;3;36060;19;SAT NOU;1;1;7;0;1;715305;7;32026;3010632;3351;0
39168;2;74;2;ORAS STEFANESTI;0;1;7;0;1;0;7;32041;;3352;0
39177;3;39168;17;STEFANESTI;1;1;7;0;1;717385;7;32041;1011466;3353;0
39186;3;39168;18;BADIUTI;1;1;7;0;1;717386;7;32041;2000458;3354;0
39195;3;39168;18;BOBULESTI;1;1;7;0;1;717387;7;32041;2001194;3355;0
39202;3;39168;18;STANCA;1;1;7;0;1;717388;7;32041;2011394;3356;0
39211;3;39168;18;STEFANESTI-SAT;1;1;7;0;1;717389;7;32041;2011473;3357;0
40035;2;74;3;ADASENI;;3;7;0;1;0;7;40011;;3358;0
36220;3;40035;22;ADASENI;1;3;7;0;1;717016;7;40011;1000031;3359;0
36293;3;40035;23;ZOITANI;1;3;7;0;1;717024;7;40011;3013735;3360;0
36131;2;74;3;ALBESTI;0;3;7;0;1;0;7;40028;;3361;0
36140;3;36131;22;ALBESTI;1;3;7;0;1;717005;7;40028;1000097;3362;0
36159;3;36131;23;BUIMACENI;1;3;7;0;1;717006;7;40028;3001845;3363;0
36168;3;36131;23;COSTIUGENI;1;3;7;0;1;717007;7;40028;3003400;3364;0
36177;3;36131;23;JIJIA;1;3;7;0;1;717008;7;40028;3006380;3365;0
36186;3;36131;23;MASCATENI;1;3;7;0;1;717009;7;40028;3007289;3366;0
36195;3;36131;23;TUDOR VLADIMIRESCU;1;3;7;0;1;717011;7;40028;3012345;3367;0
36202;2;74;3;AVRAMENI;0;3;7;0;1;0;7;40100;;3368;0
36211;3;36202;22;AVRAMENI;1;3;7;0;1;717015;7;40100;1000378;3369;0
36239;3;36202;23;AUREL VLAICU;1;3;7;0;1;717091;7;40100;3000366;3370;0
36248;3;36202;23;DIMITRIE CANTEMIR;1;3;7;0;1;717018;7;40100;3004070;3371;0
36257;3;36202;23;ICHIMENI;1;3;7;0;1;717019;7;40100;3006054;3372;0
36266;3;36202;23;PANAITOAIA;1;3;7;0;1;717021;7;40100;3008532;3373;0
36275;3;36202;23;TIMUS;1;3;7;0;1;717022;7;40100;3012114;3374;0
36284;3;36202;23;TUDOR VLADIMIRESCU;1;3;7;0;1;717022;7;40100;3012340;3375;0
36300;2;74;3;BALUSENI;0;3;7;0;1;0;7;40160;;3376;0
36319;3;36300;22;BALUSENI;1;3;7;0;1;717025;7;40160;1000660;3377;0
36328;3;36300;23;BALUSENII NOI;1;3;7;0;1;717026;7;40160;3000661;3378;0
36337;3;36300;23;BUZENI;1;3;7;0;1;717027;7;40160;3001983;3379;0
36346;3;36300;23;COSULENI;1;3;7;0;1;717028;7;40160;3003405;3380;0
36355;3;36300;23;DRAXINI;1;3;7;0;1;717029;7;40160;3004339;3381;0
36364;3;36300;23;ZAICESTI;1;3;7;0;1;717031;7;40160;3013627;3382;0
39983;2;74;3;BLANDESTI;;3;7;0;1;0;7;40278;;3383;0
39079;3;39983;22;BLANDESTI;1;3;7;0;1;717371;7;40278;1001145;3384;0
39088;3;39983;23;CERCHEJENI;1;3;7;0;1;717372;7;40278;3002485;3385;0
39113;3;39983;23;SOLDANESTI;1;3;7;0;1;717376;7;40278;3011294;3386;0
36373;2;74;3;BRAESTI;0;3;7;0;1;0;7;40352;;3387;0
36382;3;36373;22;BRAESTI;1;3;7;0;1;717035;7;40352;1001531;3388;0
36391;3;36373;23;POIANA;1;3;7;0;1;717036;7;40352;3009182;3389;0
36408;3;36373;23;POPENI;1;3;7;0;1;717037;7;40352;3009348;3390;0
36417;3;36373;23;VALCELELE;1;3;7;0;1;717038;7;40352;3012701;3391;0
36426;2;74;3;BROSCAUTI;0;3;7;0;1;0;7;40392;;3392;0
36435;3;36426;22;BROSCAUTI;1;3;7;0;1;717040;7;40392;1001673;3393;0
36444;3;36426;23;SLOBOZIA;1;3;7;0;1;717041;7;40392;3011188;3394;0
36499;2;74;3;CALARASI;0;3;7;0;1;0;7;40465;;3395;0
36505;3;36499;22;CALARASI;1;3;7;0;1;717050;7;40465;1002039;3396;0
36514;3;36499;23;LIBERTATEA;1;3;7;0;1;717051;7;40465;3006620;3397;0
36523;3;36499;23;PLESANI;1;3;7;0;1;717052;7;40465;3008991;3398;0
39967;2;74;3;CANDESTI;;3;7;0;1;0;7;40491;;3399;0
38198;3;39967;22;CANDESTI;1;3;7;0;1;717262;7;40491;1002178;3400;0
38189;3;39967;23;CALINESTI;1;3;7;0;1;717261;7;40491;3002074;3401;0
38223;3;39967;23;TALPA;1;3;7;0;1;717264;7;40491;3011780;3402;0
38232;3;39967;23;VITCANI;1;3;7;0;1;717267;7;40491;3013454;3403;0
36532;2;74;3;CONCESTI;0;3;7;0;1;0;7;40682;;3404;0
36541;3;36532;22;CONCESTI;1;3;7;0;1;717055;7;40682;1003149;3405;0
36550;3;36532;23;MOVILENI;1;3;7;0;1;717056;7;40682;3007772;3406;0
36569;2;74;3;COPALAU;0;3;7;0;1;0;7;40691;;3407;0
36578;3;36569;22;COPALAU;1;3;7;0;1;717060;7;40691;1003185;3408;0
36596;3;36569;23;CERBU;1;3;7;0;1;717062;7;40691;3002480;3409;0
36612;3;36569;23;COTU;1;3;7;0;1;717064;7;40691;3003439;3410;0
36649;2;74;3;CORDARENI;0;3;7;0;1;0;7;40703;;3411;0
36658;3;36649;22;CORDARENI;1;3;7;0;1;717070;7;40703;1003225;3412;0
36667;3;36649;23;GRIVITA;1;3;7;0;1;717071;7;40703;3005524;3413;0
40001;3;36649;23;SLOBOZIA;;3;7;0;1;717277;7;40703;3011186;3414;0
36676;2;74;3;CORLATENI;0;3;7;0;1;0;7;40706;;3415;0
36685;3;36676;22;CORLATENI;1;3;7;0;1;717075;7;40706;1003235;3416;0
36694;3;36676;23;CARASA;1;3;7;0;1;717076;7;40706;3002253;3417;0
36729;3;36676;23;PODENI;1;3;7;0;1;717079;7;40706;3009085;3418;0
36747;3;36676;23;VLADENI;1;3;7;0;1;717166;7;40706;3013471;3419;0
36756;2;74;3;CORNI;0;3;7;0;1;0;7;40714;;3420;0
36765;3;36756;22;CORNI;1;3;7;0;1;717085;7;40714;1003271;3421;0
36774;3;36756;23;BALTA ARSA;1;3;7;0;1;717086;7;40714;3000622;3422;0
36783;3;36756;23;MESTEACAN;1;3;7;0;1;717087;7;40714;3007400;3423;0
36792;3;36756;23;SARAFINESTI;1;3;7;0;1;717088;7;40714;3010523;3424;0
39975;2;74;3;COSULA;;3;7;0;1;0;7;40745;;3425;0
36603;3;39975;22;COSULA;1;3;7;0;1;717063;7;40745;1003404;3426;0
36587;3;39975;23;BUDA;1;3;7;0;1;717061;7;40745;3001773;3427;0
36621;3;39975;23;PADURENI;1;3;7;0;1;717066;7;40745;3008444;3428;0
36630;3;39975;23;SUPITCA;1;3;7;0;1;717067;7;40745;3011692;3429;0
36809;2;74;3;COTUSCA;0;3;7;0;1;0;7;40753;;3430;0
36818;3;36809;22;COTUSCA;1;3;7;0;1;717090;7;40753;1003455;3431;0
36827;3;36809;23;AVRAM IANCU;1;3;7;0;1;717091;7;40753;3000377;3432;0
36836;3;36809;23;COTU MICULINTI;1;3;7;0;1;717092;7;40753;3003448;3433;0
36845;3;36809;23;CRASNALEUCA;1;3;7;0;1;717093;7;40753;3003539;3434;0
36854;3;36809;23;GHIRENI;1;3;7;0;1;717094;7;40753;3005255;3435;0
36863;3;36809;23;MIHAIL KOGALNICEANU;1;3;7;0;1;717096;7;40753;3007474;3436;0
36872;3;36809;23;NICHITENI;1;3;7;0;1;717097;7;40753;3008016;3437;0
36881;3;36809;23;NICOLAE BALCESCU;1;3;7;0;1;717157;7;40753;3008023;3438;0
36890;3;36809;23;PUTURENI;1;3;7;0;1;717099;7;40753;3009654;3439;0
36907;2;74;3;CRISTESTI;0;3;7;0;1;0;7;40783;;3440;0
36916;3;36907;22;CRISTESTI;1;3;7;0;1;717100;7;40783;1003590;3441;0
36925;3;36907;23;ONEAGA;1;3;7;0;1;717101;7;40783;3008292;3442;0
36934;3;36907;23;SCHIT-ORASENI;1;3;7;0;1;717102;7;40783;3010769;3443;0
36943;3;36907;23;UNGUROAIA;1;3;7;0;1;717103;7;40783;3012528;3444;0
36952;2;74;3;CRISTINESTI;0;3;7;0;1;0;7;40788;;3445;0
36961;3;36952;22;CRISTINESTI;1;3;7;0;1;717105;7;40788;1003595;3446;0
36970;3;36952;23;BARANCA;1;3;7;0;1;717106;7;40788;3000711;3447;0
39991;3;36952;23;DAMILENI;;3;7;0;1;717341;7;40788;3003834;3448;0
36989;3;36952;23;DRAGALINA;1;3;7;0;1;717107;7;40788;3004248;3449;0
36998;3;36952;23;FUNDU HERTII;1;3;7;0;1;717108;7;40788;3004936;3450;0
37002;3;36952;23;POIANA;1;3;7;0;1;717109;7;40788;3009197;3451;0
35759;2;74;3;CURTESTI;0;3;7;0;1;0;7;40811;;3452;0
35768;3;35759;22;CURTESTI;1;3;7;0;1;717110;7;40811;1003747;3453;0
35777;3;35759;23;AGAFTON;1;3;7;0;1;717111;7;40811;3000052;3454;0
35786;3;35759;23;BAICENI;1;3;7;0;1;717112;7;40811;3000498;3455;0
35795;3;35759;23;HUDUM;1;3;7;0;1;717113;7;40811;3005955;3456;0
35802;3;35759;23;MANASTIREA DOAMNEI;1;3;7;0;1;717114;7;40811;3007124;3457;0
35811;3;35759;23;ORASENI-DEAL;1;3;7;0;1;717116;7;40811;3008316;3458;0
35820;3;35759;23;ORASENI-VALE;1;3;7;0;1;717117;7;40811;3008317;3459;0
37011;2;74;3;DERSCA;0;3;7;0;1;0;7;40860;;3465;0
37020;3;37011;22;DERSCA;1;3;7;0;1;717125;7;40860;1004034;3466;0
39959;2;74;3;DIMACHENI;;3;7;0;1;0;7;40870;;3467;0
36701;3;39959;22;DIMACHENI;1;3;7;0;1;717077;7;40870;1004068;3468;0
36710;3;39959;23;MATEIENI;1;3;7;0;1;717078;7;40870;3007306;3469;0
36738;3;39959;23;RECIA-VERBIA;1;3;7;0;1;717081;7;40870;3009923;3470;0
37057;2;74;3;DANGENI;0;3;7;0;1;0;7;40838;;3460;0
37066;3;37057;22;DANGENI;1;3;7;0;1;717120;7;40838;1003860;3461;0
37075;3;37057;23;HULUB;1;3;7;0;1;717121;7;40838;3005958;3462;0
37084;3;37057;23;IACOBENI;1;3;7;0;1;717122;7;40838;3006004;3463;0
37093;3;37057;23;STRAHOTIN;1;3;7;0;1;717123;7;40838;3011561;3464;0
37100;2;74;3;DOBARCENI;0;3;7;0;1;0;7;40876;;3471;0
37119;3;37100;22;DOBARCENI;1;3;7;0;1;717130;7;40876;1004098;3472;0
37128;3;37100;23;BIVOLARI;1;3;7;0;1;717131;7;40876;3001121;3473;0
37164;3;37100;23;BRATENI;1;3;7;0;1;717132;7;40876;3001587;3474;0
37137;3;37100;23;CISMANESTI;1;3;7;0;1;717133;7;40876;3002865;3475;0
37146;3;37100;23;LIVADA;1;3;7;0;1;717134;7;40876;3006686;3476;0
37155;3;37100;23;MURGUTA;1;3;7;0;1;717136;7;40876;3007840;3477;0
37173;2;74;3;DRAGUSENI;0;3;7;0;1;0;7;40944;;3478;0
37182;3;37173;22;DRAGUSENI;1;3;7;0;1;717140;7;40944;1004324;3479;0
37191;3;37173;23;PODRIGA;1;3;7;0;1;717141;7;40944;3009108;3480;0
37208;3;37173;23;SARATA-DRAGUSENI;1;3;7;0;1;717142;7;40944;3010541;3481;0
37217;2;74;3;DURNESTI;0;3;7;0;1;0;7;40972;;3482;0
37226;3;37217;22;DURNESTI;1;3;7;0;1;717145;7;40972;1004486;3483;0
37235;3;37217;23;BABICENI;1;3;7;0;1;717146;7;40972;3000404;3484;0
37244;3;37217;23;BARSANESTI;1;3;7;0;1;717147;7;40972;3000800;3485;0
37253;3;37217;23;BROSTENI;1;3;7;0;1;717148;7;40972;3001688;3486;0
37262;3;37217;23;CUCUTENI;1;3;7;0;1;717149;7;40972;3003679;3487;0
37271;3;37217;23;GURANDA;1;3;7;0;1;717151;7;40972;3005656;3488;0
37324;2;74;3;FRUMUSICA;0;3;7;0;1;0;7;41048;;3489;0
37333;3;37324;22;FRUMUSICA;1;3;7;0;1;717160;7;41048;1004893;3490;0
37342;3;37324;23;BOSCOTENI;1;3;7;0;1;717161;7;41048;3001421;3491;0
37351;3;37324;23;RADENI;1;3;7;0;1;717162;7;41048;3009734;3492;0
37360;3;37324;23;STORESTI;1;3;7;0;1;717163;7;41048;3011556;3494;0
37379;3;37324;23;SENDRENI;1;3;7;0;1;717164;7;41048;3010906;3493;0
37388;3;37324;23;VLADENI-DEAL;1;3;7;0;1;717166;7;41048;3013477;3495;0
37397;2;74;3;GEORGE ENESCU;0;3;7;0;1;0;7;41098;;3496;0
